age,monthly_income,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,product_availability_online,gender_encoded,city_tier_encoded,shopping_preference_encoded
72,242257,48,2,117330,44376,4,0,1,2
74,111032,13,12,144709,33757,9,2,2,2
25,142319,47,13,47559,55617,10,0,0,2
32,232245,6,8,113019,69706,7,1,1,2
48,121960,14,3,16977,58559,4,0,1,2
70,54015,31,13,149721,7136,9,0,0,1
47,86713,21,10,126353,119730,4,2,2,2
63,218877,45,11,18567,3307,5,0,0,1
37,161046,20,16,108093,53422,10,0,0,2
77,160109,18,15,79989,75623,1,1,1,2
56,230364,12,0,73760,30013,10,1,1,2
70,162239,21,15,44967,43084,6,1,0,2
72,103754,9,17,86944,61382,7,2,1,2
29,236775,45,10,138226,55729,8,0,2,2
66,58148,45,1,131314,40712,2,1,0,2
34,218225,43,15,127108,109212,7,2,0,2
59,167606,23,15,1323,119642,4,1,0,2
47,237067,7,3,26260,93100,4,1,2,2
46,137790,7,0,27979,113435,2,1,0,2
36,101078,48,10,108586,122237,8,2,1,2
63,71879,48,6,112118,51761,6,1,0,2
28,134894,38,5,108458,82411,8,0,0,2
51,80839,49,5,139397,90801,1,0,2,2
67,44756,18,19,22013,98870,8,1,1,2
24,158755,41,17,50195,25814,2,0,0,2
61,195557,17,7,70598,92061,5,2,0,2
75,244303,32,5,119578,143829,6,0,2,2
51,157097,47,7,43053,51380,6,2,2,2
76,232498,36,2,33735,102766,6,0,0,2
37,164787,28,3,94813,131510,9,1,2,2
67,216169,31,5,75179,144417,6,0,0,2
55,244455,7,16,97915,107089,2,1,1,2
41,248139,31,0,4796,76087,5,2,0,2
27,107943,11,14,56439,75879,9,1,2,2
49,233188,21,14,147451,74541,5,2,1,2
69,221777,19,11,39702,86946,8,0,1,2
32,163188,44,5,28173,51345,8,0,0,2
54,51744,25,19,59251,909,10,0,1,1
37,139697,16,4,75661,30254,10,1,2,2
20,233651,41,6,7566,58353,5,2,0,2
54,131072,33,7,100805,141763,4,1,2,2
79,148196,30,9,144490,28361,7,1,0,0
74,184123,17,6,138159,94931,4,2,0,2
57,22176,2,6,48648,127841,9,1,1,2
25,106310,17,13,123944,72286,10,0,0,2
57,210890,19,3,92840,45964,6,0,1,2
61,164748,20,9,129731,59947,1,2,2,2
73,60177,34,12,3092,14249,10,0,1,1
40,236368,41,6,6639,83905,3,1,0,2
57,125623,42,2,18593,75816,7,0,1,2
28,15997,29,4,8616,40347,5,2,0,2
63,205402,35,17,53559,19976,4,2,0,2
25,189841,3,6,32805,90970,4,0,2,2
46,249040,14,5,9863,84320,9,0,1,2
47,135179,47,7,17033,52154,3,2,1,2
73,224725,6,6,27372,33330,4,1,1,2
77,135403,31,19,102176,58322,7,0,2,2
27,157303,32,10,60152,23261,10,2,2,2
56,110287,12,9,15863,16086,7,2,2,1
45,134574,16,5,51842,104815,9,2,2,2
66,219048,39,17,57428,27344,2,1,2,2
53,136509,37,5,7510,31647,5,2,1,0
78,100447,5,9,90328,4765,1,0,0,1
30,124522,49,8,37459,88474,4,0,0,2
49,202037,3,7,75332,127789,9,2,2,2
53,96144,14,11,140066,2216,7,2,2,1
54,241273,7,9,53325,58169,4,2,1,2
43,207589,33,11,41420,20564,2,2,0,2
39,107693,29,17,30699,84643,6,0,0,2
21,109315,22,18,996,135139,2,0,1,2
48,241576,8,13,123429,70303,7,2,2,2
35,42387,23,12,93206,12237,10,0,0,1
55,19090,43,6,24440,108575,4,0,2,2
41,135846,7,7,137376,77690,8,1,2,2
73,171017,49,14,83225,128231,6,1,1,2
40,55239,5,8,112529,102680,9,1,1,2
39,18743,24,2,58242,46773,10,2,2,2
19,45924,12,4,84806,49632,3,1,1,2
48,156268,33,3,106073,83100,4,0,1,2
72,145160,24,19,105181,29011,4,2,0,2
28,106815,17,19,103507,82896,10,2,1,2
45,120312,8,5,38599,72955,10,1,1,2
63,83860,32,7,39751,33822,7,0,1,2
49,187472,5,2,23396,146881,3,0,1,2
79,231249,13,3,28237,88617,6,2,0,2
22,239090,5,16,70947,130041,2,1,2,2
55,244602,17,16,86609,28966,1,2,0,2
27,95399,42,4,41719,79232,4,2,1,2
57,63795,38,16,53833,37823,2,0,0,2
63,66553,25,11,64863,63502,2,2,1,2
41,249094,35,2,14207,14613,5,2,0,1
52,118976,35,1,13652,102031,5,1,1,2
61,170183,10,10,42163,149270,2,2,0,2
65,128566,17,5,20599,125042,10,1,2,2
77,209155,14,16,8371,97726,3,1,2,2
79,134968,29,18,44143,36597,5,0,1,2
40,76600,40,12,126834,48974,9,2,0,2
34,65022,24,4,143547,96925,3,2,2,2
18,149271,15,4,69128,126345,1,1,2,2
72,65897,11,18,94408,5293,1,1,2,2
48,53038,13,14,132267,9495,2,0,0,2
48,138323,46,3,3678,123986,5,0,1,2
59,201110,12,5,144305,36845,4,1,2,2
74,135278,38,2,33852,70275,10,2,0,2
72,126054,29,10,36826,99047,8,0,0,2
59,22897,35,18,10691,128820,10,2,2,2
70,79541,45,3,96061,86070,6,2,2,2
73,121968,15,6,119164,137585,4,1,0,2
51,29892,0,2,117187,10848,6,1,2,1
26,154343,40,4,68223,25750,6,1,2,1
39,249534,28,15,145949,114511,9,2,0,2
30,39815,26,18,112584,84092,8,0,1,2
42,60612,12,17,61582,89738,7,1,2,2
65,179429,16,2,135981,93992,1,0,2,2
35,221160,27,4,97962,74916,3,2,0,2
68,31267,19,6,114639,141721,10,2,2,2
29,33268,4,6,132395,53622,7,2,1,2
57,129463,23,2,51338,107102,10,0,2,2
34,160335,8,8,56009,15250,10,2,0,2
32,217007,32,7,12011,101281,10,2,1,2
59,110347,33,17,103296,77794,7,0,1,2
32,205732,45,9,110236,111362,9,0,2,2
32,211599,26,19,44114,48452,9,1,0,2
72,209451,36,7,20939,88541,10,0,2,2
56,109542,32,7,132996,116996,10,0,2,2
30,187343,47,16,83611,128013,1,0,1,2
34,81612,37,16,20709,131137,8,2,0,2
49,153307,28,3,61443,130592,7,2,0,2
26,103757,37,5,104624,139657,2,1,1,2
57,162489,34,18,67265,50870,1,0,1,2
37,113075,19,0,4020,138946,7,1,1,2
43,49609,18,3,16774,35347,10,0,2,2
44,117785,4,10,66924,3375,8,2,0,1
38,179974,24,5,5918,54161,4,0,2,2
35,38645,28,11,42009,88020,10,2,2,2
30,208945,25,4,89611,141435,1,0,0,2
33,233290,45,13,67039,121817,9,2,2,2
26,210630,1,16,108516,148086,7,2,1,2
29,77233,14,3,44468,50503,1,0,2,2
61,126443,44,14,148004,104481,2,1,1,2
55,169473,5,5,46443,39070,1,1,2,2
36,22771,0,12,37725,60472,7,2,2,2
77,187407,8,11,67418,3509,6,2,1,2
24,220523,42,9,76963,113357,10,1,2,2
74,225506,15,5,126554,40067,10,1,0,2
52,213521,13,8,51584,67825,2,2,0,2
65,117601,9,15,48727,81008,10,0,0,2
35,238676,18,7,50338,141220,5,0,2,2
33,148014,7,6,35848,80467,8,2,1,2
72,166460,47,13,73067,99804,9,1,0,2
56,140224,11,3,138435,90719,3,1,1,2
21,98251,5,2,31341,778,3,2,0,1
76,72042,34,2,37708,74183,4,0,0,2
42,68740,5,18,135613,20084,4,0,0,2
49,211945,5,9,61324,15468,10,2,2,2
79,62024,34,13,92646,60054,5,2,0,2
57,169522,43,5,43791,66128,7,0,0,2
30,71965,10,11,53607,82441,10,0,1,2
62,25057,37,11,21825,116401,5,1,1,2
34,239321,26,3,62200,63049,7,1,1,2
66,23983,25,9,77529,133758,2,1,1,2
54,145469,27,11,103869,42056,8,2,1,2
23,34995,7,16,50109,43112,5,0,0,2
36,129587,24,6,15508,11616,4,0,2,0
30,248076,18,9,83235,44350,2,1,0,2
74,237700,15,0,52302,33830,6,1,0,2
77,223753,49,18,82678,90846,1,0,1,2
43,53886,25,19,59314,122006,3,0,2,2
31,104025,43,4,131001,14975,9,0,2,1
48,242644,14,5,23454,68814,2,2,1,2
71,110149,38,0,68678,90456,10,1,0,2
21,109020,11,14,10186,5712,9,1,0,2
77,17673,23,1,62327,103811,3,1,1,2
56,180962,12,17,9744,89637,7,2,1,2
25,92513,16,12,6994,19881,3,0,2,0
42,38466,12,1,145736,90214,7,0,2,2
30,107545,16,7,106149,30144,5,2,2,2
49,65406,42,4,89277,141114,7,2,2,2
76,149760,0,14,124184,124625,8,1,2,2
55,84284,10,12,3069,139928,7,1,0,2
55,129579,19,16,3287,49562,9,1,2,2
73,28665,30,3,137679,40593,9,1,2,2
45,248506,43,6,25773,39841,8,1,1,2
70,35641,34,1,81579,131135,8,0,1,2
47,178572,38,8,20001,144865,2,1,1,2
20,50797,5,1,56719,119818,1,0,0,2
45,230838,34,16,131196,84355,10,2,1,2
20,60950,27,17,45523,147763,4,0,0,2
62,171118,40,5,133324,39852,2,1,1,2
71,144554,43,17,90921,95568,8,1,0,2
51,117339,0,5,68639,1880,2,1,0,1
33,128431,15,1,64877,80022,8,2,0,2
39,247275,48,1,120048,31788,3,1,1,2
49,155710,44,5,45467,112810,2,0,0,2
78,232435,11,8,124736,67320,3,1,1,2
55,36173,27,3,4468,138255,10,1,2,2
25,159294,14,9,12144,39939,6,0,2,2
72,196136,7,19,88643,139002,2,1,2,2
25,183082,3,1,50965,113048,10,1,2,2
79,33095,30,12,24568,42116,8,2,0,2
74,138554,45,3,49637,13554,3,0,1,1
23,147511,29,10,141124,113246,9,1,1,2
31,140614,34,9,72396,117477,6,2,0,2
49,249989,5,12,102363,31524,9,0,1,2
52,231622,37,6,103177,87367,1,1,2,2
27,151447,20,3,4129,11997,3,1,1,0
20,104023,29,4,114076,116147,7,2,2,2
76,122181,15,6,6084,20465,3,2,2,1
29,237310,7,10,18081,98400,9,2,2,2
66,35600,26,2,142199,99880,6,1,2,2
76,17466,32,12,149037,103961,7,2,2,2
48,191169,42,2,127770,122121,4,1,2,2
46,124934,11,4,105089,126850,1,0,2,2
22,68276,42,13,5742,127191,7,2,2,2
79,196189,44,19,7521,127795,3,0,0,2
69,193043,41,4,144738,15828,1,1,2,1
42,21928,22,16,32654,137795,9,1,2,2
58,234088,45,13,3017,110757,10,2,2,2
48,70309,38,15,36914,11046,7,1,1,1
79,220719,45,19,116161,141742,2,1,2,2
38,186960,0,5,142826,47310,8,1,0,2
75,241097,6,4,124960,81786,4,2,2,2
37,189904,35,17,140697,72862,10,2,0,2
56,131196,24,17,8310,14997,8,0,0,2
39,24404,20,14,122859,122970,7,2,2,2
21,179711,36,18,115738,51851,9,2,0,2
30,224190,11,3,149305,149197,3,2,2,2
62,206670,31,5,131018,132297,9,1,1,2
59,212471,48,8,66312,49847,8,0,2,2
67,128187,37,8,117048,142919,8,2,2,2
66,125449,15,18,144753,118192,1,2,1,2
37,42684,0,16,61216,23767,8,2,1,2
69,83591,43,19,108259,90726,5,0,1,2
30,134821,25,13,147970,26871,9,2,1,2
34,223794,13,7,149024,147897,6,1,2,2
71,17682,5,8,137317,81317,2,2,1,2
53,126186,40,1,56597,26047,1,0,2,1
50,184118,19,7,96888,69707,6,0,0,2
18,36832,2,8,146550,24774,8,1,1,2
32,31997,42,12,18502,8247,5,1,2,1
30,49640,11,9,77510,138935,3,0,1,2
34,222954,32,12,107579,109895,10,1,1,2
41,55491,48,4,44343,88630,8,1,2,2
75,78043,49,14,91015,92239,5,1,0,2
25,127175,44,19,9192,144937,7,1,0,2
67,143568,0,6,139502,68184,5,1,0,2
44,129250,18,11,46955,109233,10,1,1,2
62,87725,1,19,81559,122900,8,2,0,2
40,143131,22,15,98617,92469,1,2,2,2
63,60520,44,1,127729,50449,8,1,1,2
25,77919,7,9,145913,121617,9,0,2,2
25,124869,33,8,124471,121805,9,2,0,2
76,79442,3,19,17505,139046,8,0,0,2
43,167842,7,2,62765,140629,1,2,2,2
64,120246,26,10,83623,11364,8,1,0,1
76,193570,25,9,116358,127725,9,1,2,2
30,124687,32,12,67077,18401,7,1,1,1
56,138447,42,1,93165,36070,5,2,0,2
54,76477,39,15,137657,27352,8,1,0,1
66,15244,44,7,78305,11559,6,1,1,1
45,178860,47,19,136978,126670,3,2,1,2
42,241413,39,9,131577,76451,7,2,2,2
78,94453,49,16,26136,130421,5,2,1,2
33,203809,2,17,119341,139900,10,2,1,2
72,192561,8,19,26334,92874,9,2,2,2
19,142962,9,9,30666,129995,7,1,1,2
71,86303,28,1,60191,38913,4,0,0,2
35,43390,20,1,63512,106632,7,1,2,2
34,25247,41,9,64843,87535,8,1,2,2
47,215123,49,1,51534,28529,10,1,0,0
56,205791,17,13,95314,104090,7,1,2,2
30,180750,16,18,65169,32343,9,0,2,2
49,233874,20,8,30772,47017,9,0,0,2
67,222358,2,15,51467,10410,8,1,1,2
46,44583,26,2,98408,71092,4,1,1,2
63,154148,31,10,26110,73965,8,2,0,2
47,164078,41,11,60889,118373,9,2,0,2
35,161123,28,6,64037,22509,1,0,1,2
30,150386,46,4,18449,90158,1,2,1,2
60,43670,28,19,25698,53541,5,0,1,2
38,246829,25,1,110389,48566,5,2,2,2
47,213623,8,3,26952,6887,2,0,1,1
38,139920,26,16,13995,48945,9,1,0,2
65,25236,11,17,128564,27201,5,0,0,2
72,50568,15,1,47866,132284,4,0,2,2
34,206386,46,8,137826,62377,5,2,1,2
57,122327,1,17,114638,26859,2,2,1,2
36,125188,38,11,136004,107426,4,0,2,2
69,237975,26,9,47254,132108,8,2,2,2
32,31352,8,6,18819,32435,1,1,1,2
26,140721,45,2,135974,109458,1,1,2,2
69,191722,1,17,81064,119102,8,0,2,2
27,156418,41,1,27455,78101,9,2,0,2
61,171228,6,2,126663,31487,2,2,1,2
48,70904,7,14,70330,6990,7,0,0,1
70,160107,37,8,125098,32526,10,1,1,2
40,137141,5,2,50072,84905,9,2,2,2
69,31108,18,5,116986,26347,10,0,2,2
47,17853,14,10,43124,26400,2,0,0,2
50,99156,44,1,3307,109959,6,0,2,2
74,19176,27,16,111324,52155,1,2,1,2
69,115459,29,2,27391,118564,7,0,0,2
26,171992,26,6,127572,141291,3,0,0,2
71,200922,9,9,3310,89600,4,2,2,2
64,152901,44,18,131330,128156,6,1,0,2
18,138225,30,2,65453,133871,1,2,0,2
61,246262,0,19,26051,4020,6,0,0,1
52,236738,49,0,41282,18799,9,0,0,2
28,133458,31,9,104560,21420,3,1,1,0
51,125893,15,12,46514,113042,7,0,1,2
33,88927,5,7,138278,69058,1,1,0,2
26,230932,1,14,69983,115115,6,1,1,2
49,133178,41,0,81445,107819,3,0,0,2
32,55667,1,11,115774,47597,2,1,1,2
29,211914,2,2,120167,22618,2,2,2,2
50,181915,18,5,54380,53751,2,0,1,2
62,196880,3,9,16664,65409,6,1,2,2
31,176615,40,5,18652,32507,8,1,0,2
74,218852,42,16,107982,13415,9,1,0,1
74,21611,17,6,41539,73277,3,0,1,2
25,103242,17,13,147418,130517,10,1,1,2
25,99612,46,1,16656,112997,4,2,0,2
44,61902,45,13,96693,147331,9,2,0,2
79,48043,44,5,69881,63854,9,1,0,2
29,151343,45,0,29033,1501,6,2,2,1
18,87867,20,17,103677,78480,1,2,1,2
60,92089,20,5,44500,49064,2,2,1,2
57,73745,38,17,122949,9683,6,1,1,1
59,242948,29,3,127780,25861,1,1,0,2
79,208149,40,13,73347,73744,5,1,1,2
68,205191,16,2,95682,28293,3,2,2,2
28,157645,4,13,18817,4234,1,0,1,1
56,167481,4,4,137394,14936,5,1,1,2
60,100970,8,13,118779,116882,7,0,2,2
48,39464,10,18,88481,57707,6,0,2,2
34,188912,37,7,135238,25296,1,0,1,2
50,194857,47,4,22762,41071,10,0,2,2
49,133523,39,9,123189,3901,1,1,0,1
75,35662,13,12,34038,126244,4,2,1,2
46,33228,37,5,8159,20965,6,2,0,2
38,75721,5,19,131157,132491,6,2,1,2
38,195295,13,9,109426,109042,1,1,0,2
57,153458,7,12,42591,132921,2,2,1,2
40,21862,29,19,48920,70800,5,0,1,2
73,55108,0,9,101219,71305,10,0,2,2
23,106788,24,0,7316,52086,10,0,0,2
39,221095,12,3,112364,61080,6,1,1,2
67,95140,26,12,135456,60311,1,2,0,2
55,229035,24,5,123811,5764,8,1,0,1
54,173273,3,7,84019,127945,4,1,0,2
62,83578,46,8,5679,116381,9,1,1,2
68,64966,30,8,104366,102923,9,0,1,2
71,200846,48,13,31005,83147,4,0,2,2
25,25386,17,0,127320,121731,7,1,2,2
58,92228,16,4,86530,17252,7,2,0,1
66,161297,10,16,67366,67564,8,1,0,2
52,162765,11,5,48965,147351,2,2,1,2
68,87197,2,16,11632,3861,1,1,0,0
28,58021,14,4,45763,53798,9,0,1,2
41,133915,5,1,104214,136303,6,0,2,2
66,164333,4,17,120574,16036,3,2,1,2
38,173450,30,5,77560,111337,7,1,0,2
68,132174,7,13,5685,45065,6,1,0,2
19,101755,9,0,110880,35874,9,2,2,2
57,158009,2,10,62342,53352,6,1,2,2
36,81330,11,9,23652,149838,10,0,0,2
56,193438,27,14,28313,103595,6,1,1,2
45,87322,11,8,132867,146776,2,2,2,2
76,117318,41,6,47617,92296,1,1,0,2
34,186232,29,11,149229,111580,7,0,0,2
23,60313,18,7,2809,36681,2,1,2,2
36,249729,20,9,101111,33692,10,1,2,2
73,247783,16,1,11542,106959,5,0,2,2
55,42032,13,13,117482,95053,9,0,1,2
45,238035,38,8,78520,108428,10,0,2,2
19,163430,10,0,122144,48119,1,2,1,2
55,76710,28,15,24133,47463,10,1,1,2
72,110326,49,4,22161,38681,6,0,2,2
54,101157,6,7,117295,83307,9,2,1,2
68,194893,48,19,20551,118946,7,0,1,2
69,43365,0,0,28238,71689,7,0,1,2
21,28189,40,16,21925,70548,1,0,2,2
39,222821,6,6,47152,1623,9,1,0,2
43,22248,13,10,100996,40309,6,2,1,2
66,19369,15,6,113318,70809,9,0,2,2
60,209835,34,6,148610,66677,6,1,0,2
53,154122,15,3,73457,110306,8,2,2,2
75,43605,20,19,55935,120169,4,2,2,2
30,64616,12,0,70142,112775,7,1,0,2
69,200551,17,14,32093,26913,10,2,0,2
75,118719,28,1,50230,85202,6,2,1,2
49,227006,20,8,142788,130336,9,1,2,2
34,186955,8,13,110163,92064,1,0,2,2
58,48055,30,15,146596,15305,1,2,2,2
53,214803,36,16,24585,98395,5,2,1,2
72,237059,44,6,91870,88685,1,2,1,2
77,131680,16,1,9415,144039,7,1,0,2
63,22450,30,5,132226,3328,10,1,2,1
36,148997,23,2,90976,46284,10,2,0,2
75,226123,46,5,118137,114935,6,1,2,2
77,65272,46,5,25893,58682,9,2,2,2
52,20310,5,7,2916,29182,2,0,2,2
63,46817,31,7,131697,59955,10,1,2,2
57,239016,30,8,6209,102831,3,2,2,2
73,190600,17,14,147375,27209,4,2,1,2
76,201851,47,16,62075,24631,7,2,2,2
45,230888,8,3,114402,48033,9,0,1,2
18,97641,2,0,56172,35498,2,0,0,2
59,230155,36,5,102572,6905,3,0,1,1
35,222382,6,18,90267,9787,5,2,1,2
65,30457,25,4,145100,11337,1,2,1,1
57,57311,12,10,64881,144111,6,0,0,2
50,150052,33,9,139133,110397,3,1,1,2
29,166958,42,8,7544,87240,4,2,1,2
25,223184,28,15,57665,127632,7,2,0,2
41,196949,32,18,124226,68609,6,2,0,2
33,138573,4,17,15247,34016,1,0,0,2
67,112427,35,12,142908,64287,5,0,1,2
21,51181,14,6,29755,72148,10,1,2,2
55,179334,9,16,107359,22870,6,1,1,2
61,147019,3,8,84608,143799,10,2,2,2
44,146094,38,9,21562,51740,5,0,1,2
26,16128,36,19,57325,123335,7,0,2,2
64,94522,46,12,16055,103021,1,2,1,2
33,178394,36,15,51592,93515,4,0,1,2
73,63929,44,3,52725,107236,6,1,2,2
29,96696,37,9,62869,23871,3,2,0,1
48,130245,31,0,47483,57546,6,1,0,2
41,24808,23,7,30944,94792,7,0,0,2
72,110148,19,19,106985,144440,5,0,1,2
31,198954,47,17,105935,69024,4,1,0,2
62,36725,40,4,22972,88088,7,1,2,2
42,87534,37,10,97811,74844,8,1,1,2
51,54950,39,18,118098,25574,10,1,2,2
20,235026,3,8,119959,103728,3,2,1,2
75,98576,40,14,875,139569,5,0,2,2
41,35557,10,4,12901,15933,1,1,1,2
79,36825,10,4,148900,132407,6,1,1,2
71,23998,15,11,84485,4423,9,2,1,1
59,51080,40,8,48770,68671,10,2,1,2
26,203869,0,4,71358,87555,7,0,0,2
43,161874,32,9,72062,36534,3,1,1,2
37,157239,6,5,11214,14223,8,0,2,2
57,246700,2,9,17322,120288,10,2,1,2
27,57407,6,5,75063,31757,9,1,0,2
36,135283,0,19,119245,21984,1,2,1,2
20,28338,32,9,115250,136494,6,0,2,2
41,91289,6,8,68268,112912,8,1,2,2
22,217592,3,2,23872,140146,2,0,2,2
20,164967,17,10,9545,104651,4,1,2,2
75,193982,36,10,75107,46427,2,2,0,2
44,146029,13,3,78509,73791,7,0,1,2
33,124367,14,16,71989,7849,2,1,1,2
66,80898,24,8,139248,54599,9,0,2,2
32,149526,17,5,65470,37346,3,1,2,2
52,132486,3,10,35952,148556,8,1,2,2
29,101540,1,18,11906,81935,2,1,2,2
58,206869,42,17,7104,47367,7,1,0,2
70,247631,25,7,54722,134072,2,0,1,2
61,229209,19,13,92010,17557,3,0,0,0
43,196709,14,18,12838,52264,8,1,1,2
64,151421,5,15,124018,22090,9,1,2,2
51,140416,36,2,41689,102620,8,2,2,2
40,54963,42,12,54918,24259,1,2,2,2
48,221655,41,16,95725,33456,2,1,1,2
67,153822,12,18,64062,134004,10,2,1,2
37,109929,15,4,16191,36259,4,1,0,2
29,168535,41,15,120145,145326,2,1,1,2
40,89935,37,13,31114,105239,3,0,2,2
21,204864,1,18,82380,6834,7,0,0,1
40,28686,0,19,147231,105901,10,0,2,2
65,78528,4,3,37775,91692,4,1,1,2
72,114811,29,5,41536,78174,6,2,0,2
65,37787,30,8,143797,52838,3,2,0,2
18,160848,42,7,10371,40753,2,0,0,2
71,130613,31,11,79431,74001,6,2,2,2
42,241135,2,10,48509,13692,5,0,0,2
19,203499,2,6,69107,85373,10,1,0,2
47,119887,41,7,67338,83062,7,0,2,2
20,76086,4,9,38309,33010,5,2,2,2
75,117231,34,2,80443,42399,8,1,0,2
38,78308,21,5,39927,74243,2,0,1,2
42,30797,31,10,112955,142002,10,0,0,2
37,248607,22,3,66186,61049,1,1,2,2
66,20302,37,11,54805,77070,1,1,1,2
69,209244,41,2,86996,5818,7,2,2,1
39,53059,7,9,31489,97893,4,0,0,2
38,146980,3,6,19400,67202,7,2,0,2
79,206324,5,1,11255,75092,10,0,1,2
78,226731,26,11,15309,2059,10,0,0,1
50,158949,44,13,38936,26123,9,1,2,2
69,29239,18,6,67764,77830,4,2,1,2
55,233043,41,16,47793,111722,10,0,0,2
78,42313,43,14,135222,79201,7,0,0,2
32,246962,43,17,143438,17502,4,0,1,0
75,57103,28,4,89130,116771,7,0,0,2
75,194480,37,10,147351,145356,6,0,2,2
63,229323,43,7,73738,113771,10,1,1,2
69,103771,5,13,50195,148440,3,0,1,2
32,141228,2,1,137409,44488,6,1,0,2
63,106665,31,19,149923,9407,2,0,1,1
42,25534,47,6,60014,91452,6,1,2,2
38,246182,15,7,123418,133381,8,1,1,2
41,58060,32,3,79849,39642,8,1,0,2
74,32189,1,9,80254,123756,8,2,1,2
75,143431,42,13,7286,135092,5,0,1,2
22,101067,25,14,27266,140201,8,2,2,2
23,25967,34,9,45421,145814,10,1,1,2
66,228063,27,15,51015,94791,5,0,0,2
60,80563,42,2,45472,130002,4,2,2,2
65,23660,48,1,75813,110894,10,0,1,2
61,133671,10,0,115364,14793,8,2,0,1
64,236947,45,10,81626,46828,8,0,0,2
40,144909,23,15,10175,111414,9,1,2,2
21,185895,15,11,55806,35097,1,1,2,2
44,201914,24,4,139823,4818,5,1,2,1
35,155688,22,19,106122,107543,3,2,0,2
38,90976,38,14,47578,102573,4,0,1,2
45,248208,34,16,9216,47697,2,0,2,2
52,194810,24,7,66721,111009,1,0,1,2
39,28107,40,18,43816,24076,1,1,0,2
57,207476,38,18,22700,122850,8,0,2,2
40,109182,44,11,149674,113334,4,0,2,2
20,106787,32,6,5630,119525,8,1,0,2
57,30954,21,5,121474,59995,4,0,0,2
67,31943,9,1,23025,118340,8,2,0,2
27,55725,0,2,124571,78379,1,2,2,2
42,60434,45,8,1154,66525,4,1,2,2
69,100751,37,10,44184,69043,5,2,1,2
66,25110,21,17,7010,38764,3,1,2,2
25,233163,31,15,127414,93336,3,0,0,2
72,31462,22,9,75182,85713,9,0,2,2
28,94232,29,15,140835,104858,5,0,1,2
78,200153,22,8,48045,91441,6,2,2,2
22,198871,42,19,61163,125997,8,0,0,2
75,81567,46,1,76163,2486,2,2,0,1
62,235373,11,17,65444,77371,1,1,1,2
70,197296,18,15,70235,19005,8,1,1,0
72,142425,6,19,134213,97109,5,1,1,2
54,71063,26,13,46313,110304,7,0,2,2
73,128394,25,11,129622,55877,5,1,2,2
76,70240,17,3,139441,139998,8,1,1,2
62,96352,27,16,90471,33764,1,1,2,2
55,163940,10,19,93644,109845,8,1,1,2
46,222045,1,19,29772,98403,2,0,2,2
22,95989,16,6,123117,62226,9,1,2,2
26,37222,45,3,50520,16195,3,2,1,1
76,94794,28,14,123550,82262,5,2,2,2
65,78924,31,13,87842,10439,4,2,2,1
19,114854,49,19,137478,37837,2,2,2,2
18,93513,14,0,99972,68790,5,0,1,2
57,69649,17,8,94093,133604,3,1,1,2
77,117986,27,3,912,32614,1,0,1,2
68,98749,26,19,58545,48941,9,1,1,2
47,248127,40,8,57445,104892,6,2,2,2
28,156295,46,8,120443,105417,4,0,0,2
45,194238,32,11,135207,7286,7,0,2,1
61,54369,43,15,48238,12096,4,2,0,2
29,101379,49,4,2352,63125,6,1,0,2
56,84392,9,16,94810,104622,6,1,0,2
43,205598,23,5,30092,71199,8,1,2,2
30,27661,33,8,95553,24668,2,0,1,2
76,161663,42,10,64597,43437,6,2,1,2
25,86718,26,1,56899,83567,6,0,0,2
78,201307,19,6,114930,125861,2,2,1,2
78,22970,40,16,74662,58940,9,0,1,2
71,62922,24,10,77369,95897,1,2,1,2
45,246470,48,9,22025,96845,3,2,2,2
75,45755,25,0,26015,19359,2,2,0,1
47,135926,42,18,82968,139562,1,2,1,2
26,34416,20,0,144562,113967,1,0,1,2
56,28672,49,19,39584,57826,1,1,2,2
48,229540,12,19,51789,95582,5,2,2,2
75,143145,48,5,101341,8594,3,1,0,1
38,193068,32,15,107545,20637,9,2,2,2
73,89095,9,11,32693,51173,2,0,0,2
64,15064,27,10,39535,50457,4,1,1,2
51,83835,32,17,55324,115792,10,2,2,2
72,216457,10,6,10561,95561,8,2,2,2
48,151711,13,13,3025,8017,1,2,1,0
69,157127,19,12,98015,68755,4,1,0,2
42,205292,35,19,81899,79972,1,0,0,2
29,102594,40,7,75671,65463,7,0,1,2
18,175499,19,13,122914,99828,5,0,2,2
72,131916,7,17,78522,86233,10,2,0,2
39,135308,14,3,57730,61400,1,0,2,2
57,97516,32,3,80033,139365,3,2,1,2
54,79666,18,8,81127,79354,3,0,1,2
64,210346,47,1,135920,123167,6,1,1,2
18,133294,11,13,81356,114196,5,2,1,2
18,25866,16,11,120117,108364,3,1,1,2
74,18889,32,18,129918,48140,5,2,1,2
59,133194,19,17,135188,33729,4,2,2,2
71,139714,45,11,44141,57983,7,1,1,2
59,194298,30,0,62975,114779,8,0,0,2
38,46335,37,9,129911,23235,2,0,0,2
32,65547,18,1,134822,132350,6,0,0,2
34,172234,18,13,87111,66232,9,1,2,2
39,235521,43,19,137560,99664,2,2,1,2
55,170759,12,15,72222,140085,3,0,0,2
52,113756,37,18,115746,96295,1,0,1,2
62,25995,48,13,61936,108725,6,1,1,2
33,202560,0,13,19275,113701,6,0,0,2
25,17631,10,3,86767,68536,4,1,2,2
79,181026,26,10,129030,50989,2,2,0,2
